77.99487491,-72.61343438,74.06980475,-6.639471171,-14.82179242,10.22211115,-1.73594902,-0.069099096,-0.557920315,0.177833711,0.300043569,0.023887664,-0.17682725,0.054718891,-0.023512965,0.032181295,0.03285541,-0.040667777,0.004426147,0.00207937
22.62130375,-93.16250218,50.42413559,0.65734977,-18.36713831,10.44864716,-0.649659257,0.190880641,-0.532278015,0.210598297,-0.193447671,0.003286284,-0.216434627,0.100824017,0.013687649,0.03813042,0.049862062,-0.059918466,0.005393303,0.001559344
12.59701753,-85.95026092,46.10725785,-6.609296897,-16.9445935,10.67684657,-1.755051001,0.271442514,-0.547043287,0.07541909,0.207879834,0.013164522,-0.217560193,0.052126063,-0.065054428,0.038437129,0.044843764,-0.049497535,0.001448285,0.003391348
86.43214948,-83.00053043,81.58844937,-1.655276212,-16.64367449,11.84907934,-0.995543692,0.305795164,-1.058039546,0.040160978,0.341279249,0.241586977,-0.274790357,0.055729614,-0.020278479,0.034746947,0.037678781,-0.04660491,-0.004011127,0.00179446
63.42545091,-74.21261682,72.92756222,1.674273909,-17.87883016,10.86382514,-1.551821011,0.164759101,-0.335973298,0.010438403,0.322815286,-0.02604083,-0.244592078,0.076056725,-0.034885182,0.026730408,0.032285244,-0.046172945,0.001240547,0.002942527
76.24118317,-116.2696018,60.67577025,1.521122896,-15.87626435,13.88404981,-0.395581004,-0.31324898,-0.89758161,0.834691939,0.496528831,0.256917394,-0.353112344,0.076578469,0.006811193,0.05273727,0.038985556,-0.061680598,0.00473943,0.007954168
73.09237195,-79.16238294,70.89984545,-0.263967698,-19.61776159,12.94337739,-0.933200622,0.306119418,-0.389050141,0.248480784,0.374188593,0.161013017,-0.267958034,0.085891985,-0.054469692,0.031315843,0.032382412,-0.057809213,-0.002899066,0.004886486
158.7603005,-108.4699718,58.27035682,-5.701995624,-17.35640578,15.38458138,-1.41472107,0.838604591,-1.774121403,0.095466518,0.281734373,0.12105513,-0.502077235,0.000695039,-0.004305242,0.02138527,0.042242117,-0.062217133,0.00834529,-0.001624407
87.64356793,-90.67130864,82.08974892,-0.501788383,-16.32218436,11.17758088,-1.583439182,0.701424298,-0.880069,0.009430548,0.045547836,0.056015782,-0.116580026,0.068890075,-0.038041503,0.086516985,0.047586462,-0.058204806,0.004742714,0.002090743
113.4714958,-106.3573144,60.70818781,-7.116395753,-17.36506974,16.35300202,-0.719073938,0.395826619,-0.698669326,0.431434427,0.475633257,0.333428171,0.00732526,0.030344724,-0.051493342,0.018585458,0.053177131,-0.027240734,0.002477727,0.007444469
