22.70755489,-101.2836939,54.61024445,5.756833201,-16.86676502,11.03575432,-2.007566892,0.727616867,-1.05662833,-0.457422284,-0.320646567,-0.09805363,-0.502646184,-0.071390234,0.074508211,0.009151436,-0.048996133,-0.038441234,0.014659528,0.004629933
202.9320315,-85.13141568,64.43707538,-0.57763638,-20.6140458,3.472315608,-2.82388801,0.278172597,0.586163554,0.042467234,0.26116982,0.037974519,-0.12171483,0.033495753,-0.03521406,0.019985575,0.033403278,-0.051995738,0.004922829,0.004312358
153.4315554,-107.4685745,58.32637656,-0.345215366,-17.35853684,16.55672216,-2.995623112,0.620344276,-1.064033399,-0.270836272,0.696999893,0.384657574,-0.539982623,0.183671785,0.014081171,-0.052560435,0.088976433,0.015455734,0.040158036,-0.017639046
12.22516758,-82.89842703,32.85798694,-8.169648216,-18.12436558,9.651980299,-2.633629966,0.361601363,-0.250976017,0.184643547,0.296231847,-0.080199383,-0.181584736,0.07384163,-0.050114737,0.044985632,0.033319682,-0.052390619,0.003522302,0.002317886
69.54335498,-105.1002014,73.26750419,-3.098631814,-16.29409386,9.68177886,-3.965504292,1.085233347,0.41688723,-0.326422281,0.431532424,0.431810597,-0.389367498,-0.053871537,-0.097842871,0.108934524,-0.034708285,-0.046235636,0.003004479,-0.003443758
73.68977833,-119.1214235,53.2665921,-1.291823686,-16.08924267,8.907109625,-1.256350495,-0.102379326,-0.277736902,0.538195076,0.415535853,0.038030106,-0.309137698,0.084634093,-0.051470222,0.034502379,0.048441839,-0.064470989,-0.005129446,0.006732089
35.20304768,-91.177776,31.61332924,-2.818287198,-20.79680333,8.231258149,-3.098959977,1.278548667,-1.133087755,0.256601424,0.310826061,0.268173654,-0.249255125,-0.019782895,-0.106922745,0.085751251,0.078350668,-0.063931282,-0.000994687,-0.000663295
62.83720249,-117.165739,52.36140302,0.454186913,-14.72998369,10.95466565,-0.043222324,0.353221361,-0.345253395,0.350258662,0.082973131,0.219712566,-0.299389766,0.06281034,-0.086866604,0.05526249,0.024400155,-0.063241106,-0.003528088,0.002659517
157.2347529,-56.83136573,46.34802648,3.508861614,-14.79663502,9.744723739,-4.580730683,2.606356955,0.579838052,-0.935024625,2.262432638,-0.683964018,-0.470071024,0.462148266,-0.027746112,-0.025027035,-0.018976646,0.037942429,-0.015060449,-0.001713184
24.1987205,-70.41419121,52.9342285,-1.441540641,-20.63115017,9.927908799,-2.973102606,-1.900387812,-1.303057447,0.135243648,0.746641932,0.546418561,-0.430180781,0.103387396,-0.086344396,-0.036202259,0.048591503,-0.045663052,-0.008943611,0.001902658
114.8853156,-94.62944832,51.44600753,-16.3005489,-20.76811167,8.632611208,-3.052266783,-1.976531244,-0.488783836,1.082898142,0.24719541,0.138214016,-0.228747345,0.082759248,0.027021553,-0.000391026,0.006242541,-0.062368283,0.004181325,0.005541359
84.63779299,-88.36795063,69.72174203,-6.810927593,-10.06043055,9.686906069,-3.92523317,-0.586220338,0.259547628,-0.746376085,0.57730295,0.122934049,-0.061362882,-0.14502683,-0.037708369,0.023412136,-0.067676036,0.005972223,0.008585246,0.006852329
116.1098613,-95.08736957,61.40998275,-14.51450781,-9.783400036,10.45039165,-5.210599561,-0.387077341,0.030609142,0.299831913,0.970159178,0.40916744,0.029775264,-0.035423625,0.189516268,0.03886031,0.059152172,-0.015016347,-0.042155113,-0.027680411
147.3971484,-98.06782336,55.71297753,-10.94934298,-16.32600949,15.85236129,-3.515149397,-0.520917957,-1.80173179,-0.120094852,0.505694423,-0.014377818,-0.487442869,0.262620352,0.057285104,-0.007899959,-0.01323111,-0.019015825,-0.006629922,-0.001645155
87.03509814,-111.9512919,54.34594078,-3.671472792,-16.38720704,12.05765441,-0.956157593,-0.04138671,-0.677554875,0.513776519,0.075500445,0.387111202,-0.277785094,0.092240516,-0.087682872,0.077736833,0.062688801,-0.050107402,0.006055631,-0.004292696
87.43556071,-82.03359586,72.45526037,-6.382359072,-13.10336957,8.77591774,-3.180532128,-0.074729341,-0.046978653,0.460906182,0.822765514,0.389614813,-0.24906684,0.007305969,-0.018591089,-0.008711756,0.032465332,-0.044500245,-0.008226728,-0.004127022
98.04405637,-82.21128608,66.1897202,-11.07880505,-6.832070938,6.466916916,-3.568872012,-3.5360848,0.430998758,0.888803339,0.015080599,0.606510025,-0.336136089,0.03985144,0.020458627,0.0488795,-0.02902308,-0.021468516,0.024628526,-0.005960449
123.2317262,-27.34211237,7.707014462,-0.231858138,-5.286606788,10.44142261,-0.120430834,0.780745337,-1.120215394,-0.182065608,0.310212075,-0.451276169,0.074172276,0.297203277,0.009312051,0.031501142,0.073226668,-0.028926699,0.012294287,-0.001181644
37.91714916,-96.52398368,41.70122214,-12.34582366,-18.33533002,10.87577785,-5.636523308,-2.145051479,-0.047272066,0.495255797,1.082569192,-0.328435365,-0.085643859,-0.224659113,-0.22030393,0.076972713,0.16512225,-0.031659398,0.043128465,0.011421794
113.4040981,-68.82542665,69.66854996,-1.674829248,-7.018056164,5.527894355,-1.006827399,-2.525842578,1.667106314,-0.137272665,0.604481539,0.661586153,-0.142408788,0.106319591,-0.065104418,0.11267344,-0.014216313,-0.011263792,-0.001347513,0.018047993
137.7979848,-63.5434015,45.66790119,-21.09928301,-12.96232088,13.40777928,-0.512518842,1.333175176,-0.689874067,0.511037362,0.327874187,0.383860811,-0.132388877,0.290310237,-0.014972578,-0.020315736,0.019701219,-0.013499568,-0.015639471,-0.001700357
81.71873604,-114.0253655,58.27894393,-3.459349511,-15.51247769,10.79781481,-0.284466753,-0.331131758,-0.724788893,0.726134785,0.004253672,0.409434182,-0.295886239,0.010347752,-0.034448085,0.040435014,0.021928941,-0.088061293,-0.005940811,-0.001736953
123.738839,-64.50564812,23.19339315,-17.91769133,-11.32874719,15.08228137,-2.569883193,0.312097712,-0.108816854,0.58284587,0.065181569,0.078020614,-0.005601881,0.13430946,-0.000618871,-0.044814093,0.016288584,-0.025606002,0.006494455,-0.002571325
136.7232099,-62.8487813,47.52520938,0.703936485,-15.6934478,14.52551126,-2.338259741,-0.5743102,-2.231433484,-0.793072989,-0.334609561,-0.384322903,-0.434789648,0.261295262,-0.14111888,-0.220310451,-0.066826903,-0.038426673,0.043057495,0.038932354
41.26985772,-103.8979618,33.88875037,7.2002757,-19.55208861,13.46884939,-1.326156492,1.508978479,-1.414038388,0.125748392,1.035280582,0.198036285,-0.360311731,-0.001590757,-0.014809265,0.072092508,0.04208171,-0.043259405,-0.030390654,0.009552251
120.9810512,-107.7062907,68.71494593,-3.074389279,-19.46591468,12.43584293,-1.779784555,-0.53107324,-1.19316334,1.095970408,-0.191903456,0.350779149,-0.438653317,0.149346316,-0.041303702,0.011098999,0.041211245,-0.048365158,0.005023443,0.003940658
29.04037318,-101.0340569,43.51041669,3.996101618,-20.12625269,10.2381479,-2.265005499,0.949833114,-0.853427117,0.077898805,0.355696161,0.143004269,-0.25370031,0.084475188,-0.015175001,0.082414904,0.047895219,-0.05704997,-0.00160005,0.004317819
58.1284692,-115.6139444,52.34130451,-7.665716475,-12.08673528,8.886312145,-0.679850262,-0.569293388,-0.154681491,0.419585468,0.249319235,0.270161435,-0.284406859,0.086228147,-0.06207039,0.020922428,0.04257225,-0.061225783,-0.004715593,-0.000100821
101.540926,-89.98697796,63.31507913,-10.01735188,-5.950966344,5.918655361,-4.72306549,-0.479095482,0.99002017,-0.041077532,0.370172076,0.343640387,0.030238907,-0.057520005,0.04565787,0.039751145,0.001048845,-0.040036721,-0.004253726,0.005531478
103.5580009,-81.30534924,72.67117231,-0.576310957,-14.64534257,11.06743264,-1.691878317,-1.418680784,-1.386514852,0.906493931,-0.291632072,-0.623137653,-0.485097411,0.0495019,-0.139606839,-0.031778089,0.047347912,-0.000703658,0.011375958,0.010212192
