275,0.32377,0.85974,0.39406,3
171,0.080058,0.64435,0.00014862,1
226,0.072223,0.58843,1.4123e-16,1
355,0.070598,0.64833,0.0033218,1
398,0.089797,0.58129,1.5376e-16,1
332,0.45249,0.54766,0.079476,4
214,0.031772,0.63665,1.4123e-16,1
254,0.13426,0.64066,0.043239,1
247,0.057619,0.59416,0.00017221,1
445,0.01674,0.61275,0.00015198,1
283,0.074927,0.61625,9.7806e-05,1
23,0.095527,0.56572,1.4123e-16,1
316,0.031142,0.60824,1.4123e-16,1
50,0.044154,0.62129,1.4123e-16,1
328,0.081682,0.64008,0.00015197,1
61,0.024842,0.61373,1.4123e-16,1
170,0.06346,0.58815,2.0254e-05,1
22,0.23943,0.86578,0.39823,3
482,0.062316,0.61985,1.3708e-16,1
350,0.37409,0.70994,0.00097343,6
279,0.32004,0.50451,1.4123e-16,1
125,0.060984,0.63525,1.4123e-16,1
119,0.086537,0.56072,1.2434e-16,1
210,0.058306,0.56609,1.4123e-16,1
473,0.09577,0.57851,1.4123e-16,1
492,0.061613,0.62156,1.4123e-16,1
154,0.049405,0.61158,1.4123e-16,1
90,0.1133,0.6215,1.2642e-16,1
218,0.041871,0.61902,0.0011348,1
230,0.02637,0.61026,1.4123e-16,1
157,0.05795,0.62493,1.6105e-16,1
21,0.07079,0.5935,1.5427e-16,1
204,0.028598,0.61079,1.4123e-16,1
198,0.039348,0.60923,1.3074e-06,1
370,0.04123,0.60022,1.4123e-16,1
388,0.044973,0.63117,1.4123e-16,1
262,0.11634,0.48289,1.4123e-16,1
403,0.080482,0.60933,1.4123e-16,1
40,0.033947,0.59859,1.4123e-16,1
7,0.66026,0.54689,0.17928,4
359,0.38102,0.35785,0.036737,4
212,0.028707,0.59509,1.4123e-16,1
433,0.084291,0.62335,1.6267e-05,1
500,0.033091,0.62136,1.4123e-16,1
53,0.071854,0.61547,1.4123e-16,1
486,0.083365,0.58312,1.4123e-16,1
375,0.040729,0.60429,1.4123e-16,1
393,0.090737,0.59414,1.4123e-16,1
495,0.027455,0.62179,1.4123e-16,1
26,0.16569,0.77622,0.46907,3
100,0.042508,0.61963,0.3871,2
57,0.0051959,0.61935,0.41651,2
468,0.013734,0.62895,0.0051706,1
240,0.019857,0.61909,0.40208,2
114,0.11148,0.63646,1.4123e-16,1
259,0.044986,0.61431,1.4123e-16,1
372,0.095854,0.55635,0.0002295,1
324,0.03834,0.60711,1.4123e-16,1
96,0.026757,0.61282,1.4123e-16,1
85,0.079671,0.62895,1.4123e-16,1
164,0.10246,0.55611,2.7668e-05,2
485,0.093441,0.62375,1.4123e-16,1
38,0.037979,0.60093,1.4123e-16,1
